iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
18,0.7463464587737844,0.054866663758975746,0.7534857028639723,0.010956360668615136,0.43461696725046295,0.04714611724586535,0.40975793623354206,0.013041000938411793
19,0.7501630978160966,0.06069462692979425,0.7517021281812614,0.012769591671064052,0.43400735676802504,0.050184931240316484,0.40753193723347786,0.013076911710226305
20,0.7483264848166928,0.05832012308952077,0.7557004801224066,0.010770458158040315,0.43327049988082844,0.05150330687213163,0.40485390341203004,0.01327401637289621
21,0.7501630978160966,0.06069462692979425,0.7566468619834918,0.011109360979785335,0.4315787627412918,0.05314057888961681,0.40373766310078124,0.013215460718478294
22,0.7501452810755136,0.060923527860416694,0.7576983335950735,0.01065351371055901,0.4311641632897481,0.05362734201995952,0.4017331046846224,0.013741365580756533
23,0.7490972063432284,0.06210071268005531,0.760083184864679,0.009623940371523882,0.43170410775303847,0.0544822348805665,0.39985410501671903,0.013778967952987178
24,0.7490972063432284,0.06210071268005531,0.7613392992671798,0.008812743734980928,0.4312038209333392,0.05481837858693135,0.3982740221370066,0.014170487153215295
25,0.7490972063432284,0.06210071268005531,0.7615070397913202,0.009581982757786246,0.4307485283216348,0.05550543787174595,0.3969397464110247,0.014250035329374921
26,0.748155921834246,0.06321334785502056,0.7628743069655967,0.008734798375536701,0.43035181264047945,0.05585180864293241,0.3960097072334515,0.013726466696390681
27,0.7491159809183064,0.060618291728463745,0.7634740901137056,0.00808219370512538,0.4291575744838642,0.056440002543487335,0.39405998515423674,0.01296990110069338
28,0.7492128801431127,0.061967535976152496,0.7632951711795644,0.008195980978602422,0.4278422205929595,0.056371349615713634,0.3930681577472666,0.013027368758333848
29,0.7498970922266679,0.06056402312983381,0.7641831259758016,0.007310877200427473,0.42761090815019986,0.05722385011848574,0.3914427321523571,0.013507633742188831
30,0.7478020816392907,0.061805137472965385,0.7660692812922237,0.006282583100083554,0.42686210146184783,0.058514139993045736,0.3902324087345195,0.013478244028814092
31,0.749020572450805,0.06314832537188196,0.7666477513225953,0.006916619640871197,0.427149188598351,0.059261791180196116,0.38909272077968854,0.0139553032274107
32,0.7467361901664227,0.06313671141064144,0.7691596247085366,0.007884173545146745,0.42681223989942285,0.059841977808766544,0.3866516976960363,0.013286895480334921
33,0.7459436493738819,0.06322917379257996,0.770200506796951,0.007689608987177014,0.4269477425915918,0.06116361220950607,0.38499179207688333,0.013294894255335822
34,0.7459436493738819,0.06322917379257996,0.7722112009643477,0.007674247505373436,0.4276444590842015,0.06238844061288326,0.3843195884319399,0.013570038010470397
35,0.7478696622922613,0.06309080314607114,0.7699865160374773,0.007232396393859216,0.42812149614952577,0.06340701997421262,0.3832334133569564,0.014720277493858855
36,0.7459436493738819,0.06322917379257996,0.7731591009062575,0.010078654538983604,0.42810424011139947,0.06452550216237926,0.3820882132955473,0.015303520186881548
37,0.7468066623299181,0.060298259845473476,0.7743795244063539,0.011104590492928867,0.42782285495128675,0.06529703065641376,0.3808501208493058,0.01586714017791826
38,0.7470095408467501,0.061916645701907046,0.7748180139775187,0.011400961802823184,0.42719054999955164,0.06535071405692243,0.3798426312581455,0.015832708705215845
39,0.7492903995229576,0.0564342295013903,0.776626576601212,0.01044371601667712,0.4248448065529308,0.06520258193636906,0.37785497700010967,0.015407277246958024
40,0.7480839671896835,0.055430279953850144,0.7788143690189371,0.009913562168365236,0.4240297154019596,0.0650526357919442,0.3763779395073067,0.016255021208847878
41,0.7470180757168152,0.05691780384002791,0.7791948741308039,0.01202491748178968,0.4238766394160119,0.06514784797782135,0.37556152342502386,0.016634071140784447
42,0.7489910645600332,0.05536358518864985,0.7782400987574238,0.013231292065543118,0.4227487788431109,0.06460081831517075,0.37474414291338753,0.01669069802990511
43,0.7489910645600332,0.05536358518864985,0.7803012190101721,0.011308161445560065,0.4241667085568316,0.0654952830101073,0.37334676782524506,0.017345384146374213
44,0.7489910645600332,0.05536358518864985,0.7809992469875233,0.011922285713798324,0.42454594594288303,0.06579793678267297,0.37257694380111184,0.017123775979332026
45,0.7490688495553798,0.0518746305734704,0.7819516539740323,0.008591452869579427,0.42544890501687,0.06706339539631694,0.37161479556426935,0.016766734861624336
46,0.7520444996745369,0.05358909522095159,0.7832898304553959,0.011326149025812826,0.42502213037793946,0.06763540612883892,0.3702644121843382,0.016579741463895376
47,0.7492296141783537,0.05519660120439366,0.7827517036600747,0.01110573419285769,0.42439702790766115,0.06748026149405405,0.3686531553372761,0.016998766801354846
48,0.7473643041008343,0.05289977198510517,0.7851940986123158,0.01118004995106881,0.42480950913827087,0.0678210004171197,0.3678311123076824,0.01734870874292934
49,0.7492296141783537,0.05519660120439366,0.7858433315645754,0.012260906089207112,0.42468333287758603,0.06822494316400177,0.3670052659962372,0.017462660227958192
50,0.7481152730930825,0.05601593773778928,0.7850825574810922,0.01138826641965946,0.42451457661312003,0.06884793294172727,0.36616371360115096,0.01727311019114143
51,0.7433406814318391,0.04504603109697037,0.7877715931452791,0.008949338612743891,0.42669348722377987,0.06607576734025875,0.36470885565858746,0.01674158258841307
52,0.7443406068939737,0.04845417347256875,0.7907333689722179,0.00841054969163721,0.42647358543000635,0.06602703233019346,0.3627681040004861,0.016362803670047946
53,0.7454855085039915,0.048348045856152676,0.7919374749190025,0.008240039920233597,0.42613947672820346,0.06710548362190036,0.3615070250706852,0.01603729235866218
54,0.7394194729237864,0.046146342739358505,0.7933146150429703,0.006783286804245385,0.42641942508273534,0.06648705577708422,0.3596617306511312,0.014689090709136956
55,0.7406597830013059,0.04821849633953222,0.7956540317983543,0.006835363708659776,0.4264604486888691,0.0666453680405363,0.35811222360658945,0.015057756151533404
56,0.7406597830013059,0.04821849633953222,0.7967354126924638,0.007291148705879384,0.4265203240421685,0.06693401805166725,0.35734310688632487,0.015481088566781298
57,0.7426872129357125,0.04526719185066676,0.7990294904755425,0.009857171584521516,0.4262010007591295,0.06564271457018796,0.35611327384629726,0.01555156791676628
58,0.7404399742469554,0.04524233338556328,0.7999630206627959,0.0076164751378069405,0.4261318022477266,0.06541102528291745,0.3554081397554892,0.01524865927975636
59,0.7403140052547073,0.04224175409228422,0.8033643579657797,0.005057063919662587,0.4257346872162655,0.0656671085815356,0.3541255937145732,0.015049732061372476
60,0.7428450226244344,0.041528289848887075,0.806408992257744,0.006139439639636546,0.4277849589128818,0.0691088858086632,0.35242283665106955,0.015653126534409527
61,0.7422435188650359,0.040502599388640245,0.8081041412973147,0.006476327095850815,0.42839441979618825,0.06775750508912824,0.3505847954303836,0.015152512364308007
62,0.7411160966689114,0.04071210732581623,0.8075102348649098,0.005093419699444687,0.4288354544713952,0.06741263025552659,0.34965219118059937,0.015477590014741237
63,0.7402312777369642,0.043238832897519494,0.8085659833966918,0.005503040586894863,0.4285826599697914,0.06708098939675212,0.34850781808999703,0.015178945070380466
64,0.7414388421024233,0.04525753799577119,0.8082455038151594,0.005771255929313337,0.43027587684364865,0.06869812452601917,0.3472298132277848,0.015181564613166741
65,0.7377310994633829,0.04687037021223323,0.8082656890821471,0.0059751459677309954,0.43039271563169945,0.0691776732055314,0.3457888332926383,0.0149254002010207
66,0.7377410590027542,0.04531652189879343,0.8111187040635508,0.005275021790997118,0.4321246709572993,0.06913977741855933,0.3445084229968726,0.014922535593594818
67,0.7366337755381874,0.04626246919834265,0.8111345762571164,0.005521000707791817,0.4330745304939355,0.06846555182407055,0.3433597200115429,0.015068780907185412
68,0.7384337299697206,0.04954989450897181,0.8136375633049475,0.0035803166593339486,0.4308410228493226,0.06692709220020586,0.34243429457463365,0.015251072823366399
69,0.7424408656900864,0.045580602926488724,0.8147031091885715,0.004660649054276194,0.43039778097277964,0.06755514939680506,0.34145912569612297,0.015168672712650258
70,0.7424408656900864,0.045580602926488724,0.818336978999058,0.004456280920318975,0.430925856212219,0.06777687474470762,0.34005819620264865,0.014859450816878346
71,0.7373881562290329,0.0439935541572166,0.8197236846316924,0.004413986605940598,0.43187046944167057,0.06708145712050353,0.3383198950764422,0.014074486350541676
72,0.7350512692354295,0.04231593696614429,0.8209300331782572,0.005599857632535114,0.4329413143273606,0.06797199057790902,0.33763902715495864,0.014085270092689414
73,0.7392082620491388,0.046675245584862066,0.822295035420186,0.007238480009156941,0.43331406431469716,0.06821829485861557,0.33600227664033994,0.014390152112971191
74,0.7423332620491389,0.04410789261173437,0.823658507230116,0.007565977283766413,0.4330403857167985,0.06887296456903562,0.33460484627682907,0.014635714128586306
75,0.7442057365842543,0.04073664221718516,0.8245782165862984,0.008207327899692366,0.43196515162564514,0.07064186165569454,0.3326495800276345,0.013828926911175456
76,0.745417721771102,0.043057664157162875,0.8259447715797672,0.00704951629493643,0.4327417278498712,0.06914711199854524,0.3308717637462867,0.013429332313925253
77,0.7426397845616662,0.033930551413496594,0.8274793172483171,0.006978328456404937,0.43214024671411966,0.06866043692024865,0.32927950714857385,0.0130497351573371
78,0.739840831806908,0.03712654387549821,0.8278048193239641,0.006392509449270402,0.43198121100992104,0.06960265747458562,0.3280773193795936,0.013369212093884017
79,0.739840831806908,0.03712654387549821,0.8286383297835769,0.006403285262377108,0.4323874555796167,0.06898903918308856,0.3271236806356281,0.01290505147202145
80,0.7443761185208555,0.032357435393593356,0.8298335009630542,0.006878058306519145,0.433339334016822,0.06970988454567045,0.32526817610842695,0.012274580825378509
81,0.7486365478830159,0.034091871038114036,0.8322624459974464,0.00901776541207656,0.4334259206694642,0.07067351208696283,0.3240615564068066,0.012333216569793979
82,0.7568010432089115,0.036183238978784234,0.8334062185664053,0.007534231701163282,0.4320849101744317,0.07061399505845357,0.32268197882194005,0.012449633382786159
83,0.7548932887481328,0.038063661208988825,0.8332902215194352,0.007224608580671914,0.4321152279602525,0.07068315916062608,0.32185640600758975,0.012207179129121552
84,0.7568519119026126,0.0385697848076497,0.833081918912867,0.007986171229875792,0.4324412901328139,0.07198981738633055,0.3205486933436416,0.012746101398371757
85,0.7557415718609748,0.03950302862163633,0.8340440864628903,0.008359934248075771,0.43176086528265356,0.07264548745860022,0.31971232733214294,0.012777590664724116
86,0.7549738313471666,0.04367249954717032,0.8344061878651458,0.009611946434785164,0.4339453033638511,0.0740330112631476,0.31790306392719503,0.013154617471676431
87,0.7607711169754572,0.04300268662049011,0.8353029213856991,0.00853516647631434,0.4337676837419987,0.07550542764829395,0.31639212356890783,0.012525546540418975
88,0.7606633169462118,0.047145803350990084,0.8364417842393792,0.009289060568287055,0.4342915956290425,0.07523654792347305,0.31575102719116227,0.012145633222788315
89,0.7586702067099913,0.04871938012408529,0.8381137777608559,0.010477080230305863,0.43547506827743837,0.07543196015609463,0.3145583188430245,0.012408546219948878
90,0.76057796117077,0.04707386639966934,0.840161684591887,0.008351490125848703,0.43539831146118235,0.07521693340311524,0.3132310763083887,0.012178288170821226
91,0.7573412290772857,0.04759032190495806,0.8422623868909721,0.007966443777840244,0.43556042414916707,0.07520593750305014,0.31186802318226736,0.012033878539445325
92,0.7577408139451542,0.039686261980149365,0.8424823125924596,0.008885318805975373,0.43548873000196336,0.07570041309868711,0.31043101822425057,0.011476587223125155
93,0.7549609987412974,0.04202316921420533,0.8439110529667262,0.009876880053901317,0.43524003504211467,0.07517869947777685,0.3092677781416961,0.012016918902234656
94,0.7578726540727881,0.044286247227856144,0.8457396678844082,0.009461127276586944,0.43433681629390464,0.07518720261221101,0.3080877644945478,0.012176766216001443
95,0.7592204706925244,0.04989926161837721,0.8480756442628958,0.007920895969316485,0.43449601614674105,0.07565707887379956,0.30749241793878607,0.01218131766615331
96,0.7603482041285028,0.04852209690096213,0.849718079226238,0.0076184076042135895,0.4350163441080873,0.07507653464134482,0.3061866004649871,0.011896024761915052
97,0.7581019732794518,0.05080785869267482,0.8519116371161765,0.008452019296549871,0.43486800885042076,0.07519724230812139,0.304816036296811,0.012426050402045889
98,0.7597732622900921,0.050374435721498315,0.8555108689511739,0.005394248957502687,0.4344045065527681,0.0755148451325369,0.30326702351962714,0.01218127599725024
99,0.7588697137932601,0.04720843733151036,0.855616819320048,0.006030345186965038,0.43397123932891696,0.07611952567797439,0.3021513793805367,0.011997124906296694
100,0.7606386469054768,0.04952348914177245,0.8556298597634999,0.00511804957949439,0.43389024572210283,0.07648079741478231,0.3010406073036306,0.012458405184996961
101,0.762870855995856,0.047589776712685154,0.8561691694740385,0.006696153228314284,0.4338387154922443,0.07702223655898355,0.29909424837486603,0.013342626881444324
102,0.7605340330237731,0.046909938772622596,0.8557348176986463,0.0058939480752142025,0.433786277430711,0.076575977902744,0.2980612495240095,0.012925561343757648
103,0.7563496960150087,0.041476053650069775,0.8560688443748845,0.005444210390139791,0.43394842168626074,0.0741399613282046,0.2971748845157444,0.013295457777805896
104,0.7540428934028626,0.04134245980350207,0.8582503170269515,0.006769933270335125,0.4336394357527181,0.07393074731841723,0.29615345440966956,0.013588029194897162
105,0.7570731964331656,0.04484913821680444,0.8599092831857936,0.007758780291686982,0.4339880645785808,0.07383365511009628,0.29458348446607363,0.013276751092619452
106,0.7552457617813034,0.04264016607714879,0.8602462362094222,0.00773518035409108,0.4332807094783286,0.074731877015045,0.2935664816674558,0.012632114303913812
107,0.7563496960150087,0.041476053650069775,0.8600249952890419,0.008747966792153459,0.43317652919940863,0.07495632097646199,0.293026008206934,0.012786851832994557
108,0.7574882619064816,0.04059546077850137,0.8603474263622666,0.00844080321648493,0.43224440753178506,0.07406200505682375,0.29241003461063997,0.012899060955273012
109,0.7574882619064816,0.04059546077850137,0.8599131592806006,0.007640032392414347,0.43215042770290263,0.07417161677447297,0.29181627457221077,0.012722656607016667
110,0.7567067932864355,0.0447749070930422,0.8602357563122253,0.007481678349464835,0.43190910820605855,0.07476240303449984,0.2904931129292579,0.013080805921355925
111,0.7585342279382977,0.046812166067101695,0.8606763737741193,0.007440801950472126,0.432775906042486,0.07553505538010429,0.2897479334088944,0.013481066128439894
112,0.7617300951536026,0.04646486332225824,0.8606684381381313,0.007289720068539344,0.43232893113298687,0.07577803750368504,0.2893520150272687,0.013510877586996787
113,0.7597503694529466,0.048681483011875526,0.8615540067904807,0.00883083681303622,0.43225381665359724,0.07607218176063345,0.2888315334616812,0.01358826009648894
114,0.7593156965583436,0.04279027711330171,0.8621995904801922,0.008765252045296087,0.4328200431680366,0.07584881772309535,0.2868205010681507,0.014189416863789845
115,0.7605139536389537,0.04457010986911502,0.862194938047794,0.00808041948191053,0.4324786780497593,0.07534585768916367,0.286470828161553,0.0142955613639792
116,0.760864710538218,0.04739570262530447,0.8637312436814206,0.009097116180846966,0.4310101320325928,0.07539069313684918,0.2857505836839077,0.014530599064959465
117,0.760864710538218,0.04739570262530447,0.8632973648377597,0.00969013080430013,0.43088906797581766,0.0762576898075299,0.2850589018585036,0.01428722863232059
118,0.7617300951536026,0.04646486332225824,0.8636218899491418,0.008705967660053103,0.4313306673292775,0.07552143492238837,0.28381848370881724,0.01420213225286159
119,0.7617300951536026,0.04646486332225824,0.8639618912070969,0.009798332906284504,0.4308423896398619,0.07519999795616376,0.2832063190158585,0.014615115377114076
120,0.7594704797689873,0.04836365181238733,0.8651740558429001,0.009673391397926572,0.4317157723267977,0.07519134985687738,0.2823573213181436,0.015180908586813464
121,0.7575273846961212,0.05014308670717158,0.8644079040125272,0.01019556434277765,0.4317533394535055,0.0752430536811065,0.2817451157884815,0.015055544331479747
122,0.7586484341892638,0.049234756250147955,0.8655058441320687,0.01101557855111512,0.43189710910570644,0.07556291916671026,0.2805722380817631,0.015603025673278582
